time_iso,km_mark,rel_km,gnb_id,cell_id,pci,rsrp_dbm,sinr_db,direction,speed_kmh,rel_km0,pos_m,neighbor_pci_est,rsrp_neig_dbm_est,delta_rsrp_dbm_est,ho_true
2025-11-22 09:18:15.076407,1003.51,37.80999999999995,9441285.0,4.0,13,-72.76,14.99,下行,295.83,37.80999999999995,37809.99999999995,,,,False
2025-11-22 09:18:16.099283,1003.6,37.89999999999998,9441285.0,4.0,13,-76.71,12.01,下行,295.79,37.89999999999998,37899.99999999998,,,,False
2025-11-22 09:18:17.151653,1003.68,37.9799999999999,9441285.0,4.0,13,-77.2,11.13,下行,295.68,37.9799999999999,37979.9999999999,,,,False
2025-11-22 09:18:19.178488,1003.85,38.14999999999998,9441285.0,4.0,13,-81.67,10.45,下行,296.01,38.14999999999998,38149.99999999998,,,,False
2025-11-22 09:18:20.214966,1003.93,38.2299999999999,9506817.0,1.0,14,-82.11,9.67,下行,296.19,38.2299999999999,38229.9999999999,,,,True
2025-11-22 09:18:21.586713,1004.04,38.33999999999992,9506817.0,1.0,14,-78.25,12.88,下行,296.34,38.33999999999992,38339.99999999992,,,,False
2025-11-22 09:18:22.669039,1004.13,38.42999999999995,9506817.0,1.0,14,-76.43,16.41,下行,296.73,38.42999999999995,38429.99999999995,,,,False
2025-11-22 09:18:23.693060,1004.22,38.51999999999998,9506817.0,1.0,14,-79.89,11.82,下行,296.89,38.51999999999998,38519.999999999985,,,,False
2025-11-22 09:18:24.728161,1004.31,38.6099999999999,9506817.0,1.0,14,-76.75,13.76,下行,296.94,38.6099999999999,38609.9999999999,,,,False
2025-11-22 09:18:25.749148,1004.39,38.68999999999994,9506817.0,1.0,14,-74.74,17.25,下行,296.83,38.68999999999994,38689.99999999994,,,,False
2025-11-22 09:18:26.769486,1004.48,38.77999999999997,9506817.0,1.0,14,-72.89,20.49,下行,296.49,38.77999999999997,38779.99999999997,,,,False
2025-11-22 09:18:27.806705,1004.56,38.8599999999999,9506817.0,1.0,14,-71.92,21.33,下行,296.04,38.8599999999999,38859.9999999999,,,,False
2025-11-22 09:18:28.828056,1004.64,38.93999999999994,9506817.0,1.0,14,-69.71,22.44,下行,295.64,38.93999999999994,38939.99999999994,,,,False
2025-11-22 09:18:29.863984,1004.73,39.02999999999997,9506817.0,1.0,14,-69.29,24.97,下行,295.33,39.02999999999997,39029.99999999997,,,,False
2025-11-22 09:18:30.884560,1004.81,39.1099999999999,9506817.0,1.0,14,-68.86,23.95,下行,295.14,39.1099999999999,39109.9999999999,,,,False
2025-11-22 09:18:31.911172,1004.89,39.18999999999994,9506817.0,1.0,14,-67.07,22.88,下行,294.8,39.18999999999994,39189.99999999994,,,,False
2025-11-22 09:18:32.946780,1004.98,39.27999999999997,9506817.0,1.0,14,-60.74,26.89,下行,294.8,39.27999999999997,39279.99999999997,,,,False
2025-11-22 09:18:33.984430,1005.06,39.3599999999999,9506817.0,1.0,14,-58.73,25.65,下行,294.88,39.3599999999999,39359.9999999999,,,,False
2025-11-22 09:18:35.022381,1005.16,39.45999999999992,9506817.0,1.0,14,-54.91,25.97,下行,294.98,39.45999999999992,39459.99999999992,,,,False
2025-11-22 09:18:37.052539,1005.32,39.62,9506817.0,1.0,14,-50.63,25.9,下行,295.28,39.62,39620.0,,,,False
2025-11-22 09:18:38.089115,1005.4,39.69999999999993,9506817.0,1.0,14,-50.65,25.89,下行,295.03,39.69999999999993,39699.999999999935,,,,False
2025-11-22 09:18:39.123265,1005.49,39.78999999999996,9506817.0,1.0,14,-70.91,12.62,下行,295.27,39.78999999999996,39789.999999999956,,,,False
2025-11-22 09:18:40.136610,1005.57,39.87,9506817.0,1.0,14,-70.96,18.08,下行,295.26,39.87,39870.0,,,,False
2025-11-22 09:18:41.173523,1005.65,39.94999999999993,9506817.0,1.0,14,-65.59,25.46,下行,295.29,39.94999999999993,39949.999999999935,,,,False
2025-11-22 09:18:42.196014,1005.74,40.03999999999996,9506817.0,1.0,14,-68.86,13.87,下行,295.43,40.03999999999996,40039.999999999956,,,,False
2025-11-22 09:18:43.234421,1005.82,40.12,9506817.0,1.0,14,-76.31,7.4,下行,294.76,40.12,40120.0,,,,False
2025-11-22 09:18:44.257677,1005.9,40.19999999999993,9506817.0,1.0,14,-77.66,5.71,下行,295.21,40.19999999999993,40199.999999999935,,,,False
2025-11-22 09:18:45.282965,1005.99,40.28999999999996,9506817.0,1.0,14,-71.91,11.17,下行,295.22,40.28999999999996,40289.999999999956,,,,False
2025-11-22 09:18:46.302617,1006.08,40.38,9506817.0,1.0,14,-73.77,9.64,下行,295.41,40.38,40380.0,,,,False
2025-11-22 09:18:47.325872,1006.16,40.45999999999992,9506817.0,1.0,14,-70.45,13.27,下行,295.32,40.45999999999992,40459.99999999992,,,,False
2025-11-22 09:18:48.363126,1006.25,40.54999999999995,9506817.0,1.0,14,-72.31,12.51,下行,295.22,40.54999999999995,40549.99999999995,,,,False
2025-11-22 09:18:49.385392,1006.33,40.63,9506817.0,1.0,14,-79.51,7.37,下行,295.43,40.63,40630.0,,,,False
2025-11-22 09:18:50.406680,1006.41,40.70999999999992,9506817.0,1.0,14,-80.31,4.81,下行,295.47,40.70999999999992,40709.99999999992,,,,False
2025-11-22 09:18:51.444032,1006.5,40.79999999999995,9506817.0,1.0,14,-81.52,6.05,下行,295.24,40.79999999999995,40799.99999999995,,,,False
2025-11-22 09:18:52.466859,1006.58,40.88,9506817.0,1.0,14,-82.27,6.92,下行,295.22,40.88,40880.0,,,,False
2025-11-22 09:18:53.487368,1006.66,40.95999999999992,9506817.0,1.0,14,-79.77,8.28,下行,295.39,40.95999999999992,40959.99999999992,,,,False
2025-11-22 09:18:54.513293,1006.75,41.04999999999995,9506817.0,2.0,15,-89.01,1.62,下行,295.11,41.04999999999995,41049.99999999995,14.0,-82.44777777777777,6.562222222222232,True
2025-11-22 09:18:55.689950,1006.84,41.13999999999999,9506817.0,1.0,14,-84.59,7.37,下行,295.08,41.13999999999999,41139.99999999999,15.0,-87.49909090909091,-2.9090909090909065,True
2025-11-22 09:18:57.102953,1006.96,41.25999999999999,9506817.0,1.0,14,-82.74,3.0,下行,295.01,41.25999999999999,41259.99999999999,15.0,-85.686,-2.946000000000012,False
2025-11-22 09:18:58.124785,1007.04,41.33999999999992,9506817.0,1.0,14,-82.35,4.23,下行,295.04,41.33999999999992,41339.99999999992,15.0,-84.47727272727273,-2.1272727272727394,False
2025-11-22 09:18:59.146474,1007.13,41.42999999999995,9506817.0,1.0,14,-86.36,4.55,下行,294.91,41.42999999999995,41429.99999999995,15.0,-83.11745454545455,3.24254545454545,False
2025-11-22 09:19:00.199765,1007.21,41.50999999999999,9506817.0,1.0,14,-87.79,-3.53,下行,294.79,41.50999999999999,41509.99999999999,15.0,-81.90872727272728,5.88127272727273,False
2025-11-22 09:19:01.219626,1007.3,41.59999999999991,9506817.0,2.0,15,-80.7,8.16,下行,295.16,41.59999999999991,41599.99999999991,,,,True
2025-11-22 09:19:02.555441,1007.41,41.70999999999992,9506817.0,2.0,15,-82.87,6.88,下行,295.05,41.70999999999992,41709.99999999992,,,,False
2025-11-22 09:19:03.593314,1007.49,41.78999999999996,9506817.0,2.0,15,-85.13,6.11,下行,295.13,41.78999999999996,41789.999999999956,,,,False
2025-11-22 09:19:04.631174,1007.58,41.88,9506817.0,2.0,15,-81.66,10.41,下行,295.07,41.88,41880.0,,,,False
2025-11-22 09:19:05.652646,1007.66,41.95999999999992,9506817.0,2.0,15,-80.96,9.26,下行,295.05,41.95999999999992,41959.99999999992,,,,False
2025-11-22 09:19:06.681581,1007.74,42.03999999999996,9506817.0,2.0,15,-76.95,12.47,下行,295.09,42.03999999999996,42039.999999999956,,,,False
2025-11-22 09:19:07.710783,1007.84,42.13999999999999,9506817.0,2.0,15,-72.63,17.6,下行,295.23,42.13999999999999,42139.99999999999,,,,False
2025-11-22 09:19:08.731937,1007.92,42.21999999999991,9506817.0,2.0,15,-71.89,15.72,下行,295.4,42.21999999999991,42219.999999999905,,,,False
2025-11-22 09:19:09.768473,1008.0,42.29999999999995,9506817.0,2.0,15,-69.73,19.8,下行,295.18,42.29999999999995,42299.99999999995,,,,False
2025-11-22 09:19:10.790886,1008.09,42.38999999999999,9506817.0,2.0,15,-73.63,14.19,下行,295.23,42.38999999999999,42389.99999999999,,,,False
2025-11-22 09:19:11.811436,1008.17,42.46999999999991,9506817.0,2.0,15,-75.19,13.63,下行,295.2,42.46999999999991,42469.999999999905,,,,False
2025-11-22 09:19:12.847538,1008.25,42.54999999999995,9506817.0,2.0,15,-79.03,12.32,下行,295.21,42.54999999999995,42549.99999999995,,,,False
2025-11-22 09:19:13.868301,1008.34,42.63999999999999,9506817.0,2.0,15,-70.68,16.91,下行,295.36,42.63999999999999,42639.99999999999,,,,False
2025-11-22 09:19:14.896922,1008.42,42.71999999999991,9506817.0,2.0,15,-68.49,15.39,下行,295.25,42.71999999999991,42719.999999999905,,,,False
2025-11-22 09:19:15.913095,1008.5,42.79999999999995,9506817.0,2.0,15,-64.97,21.63,下行,295.45,42.79999999999995,42799.99999999995,,,,False
2025-11-22 09:19:16.939148,1008.58,42.88,9506817.0,2.0,15,-63.34,21.15,下行,295.26,42.88,42880.0,,,,False
2025-11-22 09:19:17.961486,1008.67,42.96999999999991,9506817.0,2.0,15,-59.03,23.12,下行,295.23,42.96999999999991,42969.999999999905,,,,False
2025-11-22 09:19:19.004772,1008.76,43.05999999999995,9506817.0,2.0,15,-54.46,25.98,下行,295.13,43.05999999999995,43059.99999999995,,,,False
2025-11-22 09:19:20.038405,1008.85,43.14999999999998,9506817.0,2.0,15,-48.9,28.47,下行,295.33,43.14999999999998,43149.99999999998,,,,False
2025-11-22 09:19:21.058807,1008.93,43.2299999999999,9506817.0,2.0,15,-50.67,24.11,下行,295.48,43.2299999999999,43229.9999999999,,,,False
2025-11-22 09:19:22.095505,1009.01,43.30999999999995,9506817.0,2.0,15,-61.08,18.17,下行,295.74,43.30999999999995,43309.99999999995,,,,False
2025-11-22 09:19:23.118731,1009.1,43.39999999999998,9506817.0,2.0,15,-63.89,17.55,下行,295.81,43.39999999999998,43399.99999999998,,,,False
2025-11-22 09:19:25.149247,1009.26,43.55999999999995,9506817.0,2.0,15,-66.33,16.61,下行,295.79,43.55999999999995,43559.99999999995,,,,False
2025-11-22 09:19:26.171394,1009.34,43.63999999999999,9506817.0,2.0,15,-60.2,15.48,下行,295.68,43.63999999999999,43639.99999999999,,,,False
2025-11-22 09:19:27.208848,1009.43,43.7299999999999,9506817.0,2.0,15,-69.07,13.0,下行,295.54,43.7299999999999,43729.9999999999,,,,False
2025-11-22 09:19:28.231551,1009.51,43.80999999999995,9506817.0,2.0,15,-68.81,12.66,下行,295.34,43.80999999999995,43809.99999999995,,,,False
2025-11-22 09:19:29.269731,1009.6,43.89999999999998,9506817.0,2.0,15,-69.91,14.14,下行,295.55,43.89999999999998,43899.99999999998,,,,False
2025-11-22 09:19:30.307333,1009.69,43.99000000000001,9506817.0,2.0,15,-69.36,12.91,下行,295.62,43.99000000000001,43990.00000000001,,,,False
2025-11-22 09:19:32.353121,1009.85,44.14999999999998,9506817.0,2.0,15,-76.83,11.53,下行,295.67,44.14999999999998,44149.99999999998,,,,False
2025-11-22 09:19:33.374716,1009.94,44.24000000000001,9506817.0,2.0,15,-80.82,8.92,下行,295.63,44.24000000000001,44240.00000000001,,,,False
2025-11-22 09:19:34.399439,1010.02,44.31999999999994,9506817.0,2.0,15,-82.01,4.97,下行,295.67,44.31999999999994,44319.99999999994,,,,False
2025-11-22 09:19:35.452393,1010.11,44.40999999999997,9506817.0,2.0,15,-83.12,4.04,下行,295.52,44.40999999999997,44409.99999999997,,,,False
2025-11-22 09:19:36.473888,1010.19,44.49000000000001,9506817.0,2.0,15,-80.16,10.29,下行,295.63,44.49000000000001,44490.00000000001,,,,False
2025-11-22 09:19:37.496334,1010.27,44.56999999999994,9506817.0,2.0,15,-77.61,12.57,下行,295.66,44.56999999999994,44569.99999999994,,,,False
2025-11-22 09:19:38.517426,1010.36,44.65999999999997,9506817.0,2.0,15,-79.52,10.1,下行,295.53,44.65999999999997,44659.99999999997,,,,False
2025-11-22 09:19:39.565195,1010.45,44.75,9506817.0,2.0,15,-86.38,2.56,下行,295.56,44.75,44750.0,,,,False
2025-11-22 09:19:40.592982,1010.53,44.82999999999993,9506817.0,2.0,15,-87.1,2.05,下行,295.67,44.82999999999993,44829.99999999993,,,,False
2025-11-22 09:19:41.615194,1010.62,44.91999999999996,9506817.0,2.0,15,-85.05,1.8,下行,295.58,44.91999999999996,44919.999999999956,,,,False
2025-11-22 09:19:42.651571,1010.7,45.0,9506817.0,2.0,15,-89.81,-1.72,下行,295.73,45.0,45000.0,,,,False
2025-11-22 09:19:43.672284,1010.78,45.07999999999993,9506817.0,2.0,15,-85.58,1.53,下行,295.64,45.07999999999993,45079.99999999993,,,,False
2025-11-22 09:19:44.696049,1010.87,45.16999999999996,9506817.0,2.0,15,-90.47,-2.5,下行,295.67,45.16999999999996,45169.999999999956,,,,False
2025-11-22 09:19:45.731679,1010.95,45.25,9506817.0,3.0,16,-83.12,2.89,下行,295.34,45.25,45250.0,,,,True
2025-11-22 09:19:47.050391,1011.06,45.3599999999999,9506817.0,3.0,16,-84.05,2.93,下行,295.68,45.3599999999999,45359.9999999999,,,,False
2025-11-22 09:19:48.071771,1011.14,45.43999999999994,9506817.0,3.0,16,-87.16,-0.56,下行,295.74,45.43999999999994,45439.99999999994,,,,False
2025-11-22 09:19:49.094306,1011.23,45.52999999999997,9506817.0,3.0,16,-83.02,5.88,下行,296.1,45.52999999999997,45529.99999999997,,,,False
2025-11-22 09:19:50.129613,1011.31,45.6099999999999,9506817.0,3.0,16,-80.59,8.57,下行,296.01,45.6099999999999,45609.9999999999,,,,False
2025-11-22 09:19:51.152243,1011.39,45.68999999999994,9506817.0,3.0,16,-79.27,8.0,下行,296.34,45.68999999999994,45689.99999999994,,,,False
2025-11-22 09:19:52.190015,1011.49,45.78999999999996,9506817.0,3.0,16,-76.61,8.95,下行,296.15,45.78999999999996,45789.999999999956,,,,False
2025-11-22 09:19:53.214472,1011.57,45.87,9506817.0,3.0,16,-74.55,11.58,下行,296.08,45.87,45870.0,,,,False
2025-11-22 09:19:54.237965,1011.65,45.94999999999993,9506817.0,3.0,16,-73.41,11.42,下行,296.01,45.94999999999993,45949.999999999935,,,,False
2025-11-22 09:19:55.261503,1011.74,46.03999999999996,9506817.0,3.0,16,-70.51,13.98,下行,296.03,46.03999999999996,46039.999999999956,,,,False
2025-11-22 09:19:56.300922,1011.82,46.12,9506817.0,3.0,16,-68.33,19.34,下行,295.95,46.12,46120.0,,,,False
2025-11-22 09:19:57.321817,1011.9,46.19999999999993,9506817.0,3.0,16,-64.68,19.69,下行,295.81,46.19999999999993,46199.999999999935,,,,False
2025-11-22 09:19:58.345496,1011.99,46.28999999999996,9506817.0,3.0,16,-59.66,22.87,下行,295.81,46.28999999999996,46289.999999999956,,,,False
2025-11-22 09:20:00.373746,1012.16,46.45999999999992,9506817.0,3.0,16,-63.36,21.34,下行,295.59,46.45999999999992,46459.99999999992,,,,False
2025-11-22 09:20:01.395680,1012.24,46.53999999999996,9506817.0,3.0,16,-70.3,15.5,下行,295.31,46.53999999999996,46539.999999999956,,,,False
2025-11-22 09:20:02.417200,1012.33,46.63,9506817.0,3.0,16,-69.0,18.1,下行,295.13,46.63,46630.0,,,,False
2025-11-22 09:20:03.454527,1012.41,46.70999999999992,9506817.0,3.0,16,-71.15,13.75,下行,294.96,46.70999999999992,46709.99999999992,,,,False
2025-11-22 09:20:04.476271,1012.49,46.78999999999996,9506817.0,3.0,16,-65.55,13.89,下行,294.83,46.78999999999996,46789.999999999956,,,,False
2025-11-22 09:20:05.576943,1012.58,46.88,9506817.0,3.0,16,-60.93,17.88,下行,294.88,46.88,46880.0,,,,False
2025-11-22 09:20:07.538656,1012.74,47.03999999999996,9506817.0,3.0,16,-68.12,16.37,下行,295.26,47.03999999999996,47039.999999999956,,,,False
2025-11-22 09:20:08.567130,1012.83,47.13,9506817.0,3.0,16,-71.6,12.94,下行,295.26,47.13,47130.0,,,,False
2025-11-22 09:20:09.594642,1012.91,47.20999999999992,9506817.0,3.0,16,-72.68,12.6,下行,295.38,47.20999999999992,47209.99999999992,,,,False
2025-11-22 09:20:10.641560,1012.99,47.28999999999996,9506817.0,3.0,16,-76.23,11.53,下行,295.13,47.28999999999996,47289.999999999956,,,,False
2025-11-22 09:20:12.653937,1013.17,47.46999999999991,9506817.0,3.0,16,-77.65,11.74,下行,295.2,47.46999999999991,47469.999999999905,,,,False
2025-11-22 09:20:13.668384,1013.25,47.54999999999995,9506817.0,3.0,16,-78.12,11.02,下行,295.12,47.54999999999995,47549.99999999995,,,,False
2025-11-22 09:20:15.958802,1013.43,47.7299999999999,9506819.0,1.0,17,-79.78,4.26,下行,295.2,47.7299999999999,47729.9999999999,,,,True
2025-11-22 09:20:17.004379,1013.52,47.81999999999994,9506819.0,1.0,17,-82.83,4.99,下行,295.32,47.81999999999994,47819.99999999994,,,,False
2025-11-22 09:20:18.026969,1013.61,47.90999999999997,9506819.0,1.0,17,-80.86,7.28,下行,295.3,47.90999999999997,47909.99999999997,,,,False
2025-11-22 09:20:19.051485,1013.69,47.99000000000001,9506819.0,1.0,17,-78.62,10.11,下行,295.26,47.99000000000001,47990.00000000001,,,,False
2025-11-22 09:20:20.080758,1013.77,48.06999999999994,9506819.0,1.0,17,-78.0,11.09,下行,295.08,48.06999999999994,48069.99999999994,,,,False
2025-11-22 09:20:21.121761,1013.86,48.15999999999997,9506819.0,1.0,17,-76.54,11.19,下行,294.71,48.15999999999997,48159.99999999997,,,,False
2025-11-22 09:20:22.162725,1013.94,48.24000000000001,9506819.0,1.0,17,-78.61,9.34,下行,294.47,48.24000000000001,48240.00000000001,,,,False
2025-11-22 09:20:23.179590,1014.02,48.31999999999994,9506819.0,1.0,17,-77.46,12.74,下行,294.31,48.31999999999994,48319.99999999994,,,,False
2025-11-22 09:20:24.209843,1014.11,48.40999999999997,9506819.0,1.0,17,-75.66,15.92,下行,294.0,48.40999999999997,48409.99999999997,,,,False
2025-11-22 09:20:25.237501,1014.19,48.49000000000001,9506819.0,1.0,17,-74.18,15.89,下行,294.19,48.49000000000001,48490.00000000001,,,,False
2025-11-22 09:20:26.281801,1014.28,48.57999999999993,9506819.0,1.0,17,-74.47,16.28,下行,294.12,48.57999999999993,48579.99999999993,,,,False
2025-11-22 09:20:27.316936,1014.36,48.65999999999997,9506819.0,1.0,17,-72.31,17.09,下行,294.1,48.65999999999997,48659.99999999997,,,,False
2025-11-22 09:20:28.341827,1014.44,48.74000000000001,9506819.0,1.0,17,-70.28,21.24,下行,293.98,48.74000000000001,48740.00000000001,,,,False
2025-11-22 09:20:29.372922,1014.53,48.82999999999993,9506819.0,1.0,17,-70.21,21.86,下行,294.02,48.82999999999993,48829.99999999993,,,,False
2025-11-22 09:20:30.390651,1014.61,48.90999999999997,9506819.0,1.0,17,-67.83,24.01,下行,293.82,48.90999999999997,48909.99999999997,,,,False
2025-11-22 09:20:31.430954,1014.7,49.0,9506819.0,1.0,17,-66.39,25.58,下行,293.84,49.0,49000.0,,,,False
2025-11-22 09:20:32.462765,1014.78,49.07999999999993,9506819.0,1.0,17,-62.55,27.26,下行,293.77,49.07999999999993,49079.99999999993,,,,False
2025-11-22 09:20:33.488719,1014.86,49.15999999999997,9506819.0,1.0,17,-57.75,28.22,下行,293.8,49.15999999999997,49159.99999999997,,,,False
2025-11-22 09:20:34.516013,1014.95,49.25,9506819.0,1.0,17,-55.39,27.75,下行,293.98,49.25,49250.0,,,,False
2025-11-22 09:20:35.553699,1015.04,49.33999999999992,9506819.0,1.0,17,-49.93,27.27,下行,294.39,49.33999999999992,49339.99999999992,,,,False
2025-11-22 09:20:36.592441,1015.12,49.41999999999996,9506819.0,1.0,17,-52.24,24.45,下行,294.61,49.41999999999996,49419.999999999956,,,,False
2025-11-22 09:20:37.625639,1015.21,49.50999999999999,9506819.0,1.0,17,-58.01,26.1,下行,295.03,49.50999999999999,49509.99999999999,,,,False
2025-11-22 09:20:38.651707,1015.29,49.58999999999992,9506819.0,1.0,17,-57.38,18.67,下行,295.31,49.58999999999992,49589.99999999992,,,,False
2025-11-22 09:20:39.665054,1015.37,49.66999999999996,9506819.0,1.0,17,-48.26,21.13,下行,295.39,49.66999999999996,49669.999999999956,,,,False
2025-11-22 09:20:40.695763,1015.46,49.75999999999999,9506819.0,1.0,17,-55.93,19.48,下行,295.29,49.75999999999999,49759.99999999999,,,,False
2025-11-22 09:20:41.714227,1015.54,49.83999999999992,9506819.0,1.0,17,-63.04,19.87,下行,294.66,49.83999999999992,49839.99999999992,,,,False
2025-11-22 09:20:43.748346,1015.71,50.00999999999999,9506819.0,1.0,17,-69.7,17.73,下行,295.15,50.00999999999999,50009.99999999999,,,,False
2025-11-22 09:20:45.777664,1015.87,50.16999999999996,9506819.0,1.0,17,-80.49,9.19,下行,295.29,50.16999999999996,50169.999999999956,,,,False
2025-11-22 09:20:46.813821,1015.95,50.25,9506819.0,1.0,17,-78.28,14.72,下行,295.32,50.25,50250.0,,,,False
2025-11-22 09:20:47.828033,1016.04,50.33999999999992,9506819.0,1.0,17,-81.16,9.43,下行,295.34,50.33999999999992,50339.99999999992,,,,False
2025-11-22 09:20:48.853667,1016.13,50.42999999999995,9506819.0,1.0,17,-81.14,6.7,下行,295.39,50.42999999999995,50429.99999999995,,,,False
2025-11-22 09:20:49.879338,1016.21,50.50999999999999,9506819.0,1.0,17,-83.83,6.07,下行,295.61,50.50999999999999,50509.99999999999,,,,False
2025-11-22 09:20:50.908300,1016.3,50.59999999999991,9506819.0,1.0,17,-84.4,5.69,下行,295.93,50.59999999999991,50599.99999999991,,,,False
2025-11-22 09:20:52.944109,1016.46,50.75999999999999,9506819.0,1.0,17,-86.09,3.25,下行,296.2,50.75999999999999,50759.99999999999,,,,False
2025-11-22 09:20:53.962419,1016.54,50.83999999999992,9506819.0,2.0,18,-83.62,0.56,下行,296.36,50.83999999999992,50839.99999999992,,,,True
2025-11-22 09:20:55.267361,1016.65,50.94999999999993,9506819.0,2.0,18,-85.59,-1.56,下行,296.52,50.94999999999993,50949.999999999935,,,,False
2025-11-22 09:20:57.294474,1016.82,51.12,9506819.0,2.0,18,-82.67,2.28,下行,296.29,51.12,51120.0,,,,False
2025-11-22 09:20:58.329351,1016.9,51.19999999999993,9506819.0,2.0,18,-79.83,3.3,下行,296.22,51.19999999999993,51199.999999999935,,,,False
2025-11-22 09:20:59.356192,1016.99,51.28999999999996,9506819.0,2.0,18,-79.99,1.81,下行,295.91,51.28999999999996,51289.999999999956,,,,False
2025-11-22 09:21:00.381662,1017.08,51.38,9506819.0,2.0,18,-80.25,2.08,下行,295.73,51.38,51380.0,,,,False
2025-11-22 09:21:01.416813,1017.16,51.45999999999992,9506819.0,2.0,18,-82.28,1.7,下行,295.45,51.45999999999992,51459.99999999992,,,,False
2025-11-22 09:21:02.442862,1017.24,51.53999999999996,9506819.0,2.0,18,-84.3,-0.75,下行,295.24,51.53999999999996,51539.999999999956,,,,False
2025-11-22 09:21:03.461882,1017.33,51.63,9506819.0,2.0,18,-83.07,2.95,下行,294.99,51.63,51630.0,,,,False
2025-11-22 09:21:04.492099,1017.41,51.70999999999992,9506819.0,2.0,18,-81.39,2.79,下行,294.81,51.70999999999992,51709.99999999992,,,,False
2025-11-22 09:21:05.514843,1017.5,51.79999999999995,9506819.0,2.0,18,-81.88,4.91,下行,294.93,51.79999999999995,51799.99999999995,,,,False
2025-11-22 09:21:06.546260,1017.58,51.88,9506819.0,2.0,18,-80.76,8.01,下行,294.98,51.88,51880.0,,,,False
2025-11-22 09:21:07.599937,1017.67,51.96999999999991,9506819.0,2.0,18,-82.23,6.07,下行,295.01,51.96999999999991,51969.999999999905,,,,False
2025-11-22 09:21:08.621224,1017.75,52.04999999999995,9506819.0,2.0,18,-80.31,6.28,下行,295.21,52.04999999999995,52049.99999999995,,,,False
2025-11-22 09:21:09.643955,1017.83,52.13,9506819.0,2.0,18,-78.65,9.52,下行,295.12,52.13,52130.0,,,,False
2025-11-22 09:21:10.677923,1017.92,52.21999999999991,9506819.0,2.0,18,-76.77,8.48,下行,295.23,52.21999999999991,52219.999999999905,,,,False
2025-11-22 09:21:11.729818,1018.0,52.29999999999995,9506819.0,2.0,18,-75.01,9.89,下行,295.1,52.29999999999995,52299.99999999995,,,,False
2025-11-22 09:21:12.749804,1018.08,52.38,9506819.0,2.0,18,-72.59,11.4,下行,295.13,52.38,52380.0,,,,False
2025-11-22 09:21:13.776068,1018.17,52.46999999999991,9506819.0,2.0,18,-71.81,11.1,下行,295.19,52.46999999999991,52469.999999999905,,,,False
2025-11-22 09:21:14.806861,1018.26,52.55999999999995,9506819.0,2.0,18,-72.46,10.94,下行,295.24,52.55999999999995,52559.99999999995,,,,False
2025-11-22 09:21:15.831078,1018.34,52.63999999999999,9506819.0,2.0,18,-70.09,15.44,下行,295.4,52.63999999999999,52639.99999999999,,,,False
2025-11-22 09:21:18.874457,1018.59,52.88999999999999,9506819.0,2.0,18,-67.79,12.57,下行,295.34,52.88999999999999,52889.99999999999,,,,False
2025-11-22 09:21:19.897762,1018.67,52.96999999999991,9506819.0,2.0,18,-68.73,13.08,下行,295.44,52.96999999999991,52969.999999999905,,,,False
2025-11-22 09:21:20.915915,1018.75,53.04999999999995,9506819.0,2.0,18,-64.01,19.05,下行,295.31,53.04999999999995,53049.99999999995,,,,False
2025-11-22 09:21:21.945577,1018.84,53.13999999999999,9506819.0,2.0,18,-66.27,13.13,下行,295.23,53.13999999999999,53139.99999999999,,,,False
2025-11-22 09:21:23.978908,1019.01,53.30999999999995,9506819.0,2.0,18,-65.56,11.97,下行,295.47,53.30999999999995,53309.99999999995,,,,False
2025-11-22 09:21:24.996608,1019.1,53.39999999999998,9506819.0,2.0,18,-72.41,9.59,下行,295.28,53.39999999999998,53399.99999999998,,,,False
2025-11-22 09:21:26.029478,1019.18,53.4799999999999,9506819.0,2.0,18,-70.5,8.15,下行,295.37,53.4799999999999,53479.9999999999,,,,False
2025-11-22 09:21:27.053109,1019.26,53.55999999999995,9506819.0,2.0,18,-65.57,13.27,下行,295.15,53.55999999999995,53559.99999999995,,,,False
2025-11-22 09:21:28.073862,1019.35,53.64999999999998,9506819.0,2.0,18,-60.64,18.67,下行,294.74,53.64999999999998,53649.99999999998,,,,False
2025-11-22 09:21:29.099516,1019.43,53.7299999999999,9506819.0,2.0,18,-74.57,5.08,下行,294.11,53.7299999999999,53729.9999999999,,,,False
2025-11-22 09:21:30.123075,1019.51,53.80999999999995,9506819.0,2.0,18,-71.66,8.65,下行,293.58,53.80999999999995,53809.99999999995,,,,False
2025-11-22 09:21:31.151735,1019.59,53.88999999999999,9506819.0,2.0,18,-65.25,11.26,下行,293.01,53.88999999999999,53889.99999999999,,,,False
2025-11-22 09:21:32.188440,1019.68,53.9799999999999,9506819.0,2.0,18,-65.45,10.71,下行,292.56,53.9799999999999,53979.9999999999,,,,False
2025-11-22 09:21:33.199869,1019.76,54.05999999999995,9506819.0,2.0,18,-67.21,9.19,下行,291.93,54.05999999999995,54059.99999999995,,,,False
2025-11-22 09:21:34.223219,1019.84,54.13999999999999,9506819.0,2.0,18,-70.3,7.33,下行,291.34,54.13999999999999,54139.99999999999,,,,False
2025-11-22 09:21:35.247050,1019.93,54.2299999999999,9506819.0,2.0,18,-73.05,6.52,下行,290.89,54.2299999999999,54229.9999999999,,,,False
2025-11-22 09:21:36.273941,1020.01,54.30999999999995,9506819.0,2.0,18,-75.35,9.73,下行,290.28,54.30999999999995,54309.99999999995,,,,False
